YEAR,REGION,AREA,SOURCE_LOAN,PURPOSE_BORROW,VALUE,UNIT,SOURCE
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,985,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,ใช้ในการศึกษา,83,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",1971,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,712,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,ใช้ในการทำการเกษตร,154,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",รวม,หนี้นอกระบบ,อื่นๆ,321,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,รวม,166783,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,99556,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,ใช้ในการศึกษา,1191,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",54467,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,ใช้ในการทำธุรกิจ,10735,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,ใช้ในการทำการเกษตร,228,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,รวม,อื่นๆ,607,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ",รวม,162609,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,98556,บาท,สำนักงานสถิติแห่งชาติ
2558,"กรุงเทพมหานคร นนทบุรี ปทุมธานี และสมุทรปราการ",ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการศึกษา,1094,บาท,สำนักงานสถิติแห่งชาติ
